Age Band,Gender,Patient Health Risk Level,Clinical Condition Type,Clinical Condition,Managing Physician Specialty,Managing Physician,Member Count,Episode Count,YTD Inpatient Short Stay Utilization,Annualized Inpatient Short Stay Utilization,Benchmark Inpatient Short Stay Utilization,YTD 30D Readmission Rate,YTD 30D Readmission Rate - D,YTD 30D Readmission Rate - N,Annualized 30D Readmission Rate,Annualized 30D Readmission Rate - D,Annualized 30D Readmission Rate - N,Benchmark 30D Readmission Rate,Benchmark 30D Readm Rate - D,Benchmark 30D Readm Rate - N,YTD 30D Post Discharge ER Rate,YTD 30D Post Discharge ER Rate - D,YTD 30D Post Discharge ER Rate - N,Annualized 30D Post Discharge ER Rate,Annualized 30D Post Discharge ER Rate - D,Annualized 30D Post Discharge ER Rate - N,Benchmark 30D Post Discharge ER Rate,Benchmark 30D ER Rate - D,Benchmark 30D ER Rate - N
Greater than 852,M,Low,Acute,A8,S3,P11,43,4.544335456,0.559426066,1.230737346,1.172130806,0.083047169,2.885669326,0.239646669,0.103808962,6.348472518,0.65902834,0.094371783,5.933151886,0.559922124,0.033133734,2.885669326,0.095613001,0.041417168,6.348472518,0.262935752,0.039444922,5.933151886,0.234032712
Greater than 852,M,Low,Acute,A8,S3,P12,21,7.861770423,0.967815723,2.12919459,2.027804371,0.083047169,4.992252439,0.414592433,0.103808962,10.98295537,1.140129191,0.094371783,10.26444427,0.968673909,0.033133734,4.992252439,0.165411966,0.041417168,10.98295537,0.454882907,0.039444922,10.26444427,0.404880202
Greater than 852,M,Low,Acute,A8,S3,P13,21,3.337493276,0.410858915,0.903889613,0.860847251,0.083047169,2.11932021,0.176003544,0.103808962,4.662504463,0.484009747,0.094371783,4.357480807,0.411223234,0.033133734,2.11932021,0.070220993,0.041417168,4.662504463,0.19310773,0.039444922,4.357480807,0.17188049
Greater than 852,M,Low,Acute,A8,S3,P9,30,5.963642641,0.734148519,1.615126742,1.538215944,0.083047169,3.786934484,0.314494189,0.103808962,8.331255864,0.86485902,0.094371783,7.786220433,0.734799507,0.033133734,3.786934484,0.125475281,0.041417168,8.331255864,0.345057023,0.039444922,7.786220433,0.307126856
Greater than 852,M,Low,Acute,A9,S3,P10,39,4.750491987,0.430846192,0.947861622,0.902725355,0.06676714,2.983252455,0.199183235,0.083458925,6.5631554,0.547753897,0.07587175,6.133790094,0.465381391,0.040213455,2.983252455,0.119966889,0.050266819,6.5631554,0.329908946,0.047873161,6.133790094,0.293643921
Greater than 852,M,Low,Acute,A9,S3,P11,9,8.1952043,0.743264608,1.635182138,1.557316322,0.06676714,5.146490808,0.343616474,0.083458925,11.32227978,0.944945303,0.07587175,10.58156989,0.802842229,0.040213455,5.146490808,0.206958178,0.050266819,11.32227978,0.56913499,0.047873161,10.58156989,0.5065732
Greater than 852,M,Low,Acute,A9,S3,P12,33,5.915860619,0.536539379,1.180386634,1.124177746,0.06676714,3.715090093,0.248045941,0.083458925,8.173198204,0.682126339,0.07587175,7.638502994,0.579546592,0.040213455,3.715090093,0.149396609,0.050266819,8.173198204,0.410840676,0.047873161,7.638502994,0.365679284
Greater than 852,M,Low,Acute,A9,S3,P13,17,18.63472707,1.690077832,3.71817123,3.541115457,0.06676714,11.70238692,0.781334909,0.083458925,25.74525121,2.148671,0.07587175,24.06098244,1.825548853,0.040213455,11.70238692,0.470593413,0.050266819,25.74525121,1.294131887,0.047873161,24.06098244,1.151875289
Greater than 852,M,Low,Acute,A9,S3,P9,12,5.77593983,0.523849253,1.152468358,1.097588912,0.06676714,3.627221501,0.242179207,0.083458925,7.979887303,0.665992819,0.07587175,7.457838601,0.565839268,0.040213455,3.627221501,0.14586311,0.050266819,7.979887303,0.401123552,0.047873161,7.457838601,0.357030309
Greater than 852,M,Low,Acute,A9,S4,P14,23,16.55982785,1.501894707,3.304168354,3.146827004,0.06676714,10.39937489,0.694336522,0.083458925,22.87862476,1.909425436,0.07587175,21.38189229,1.622281594,0.040213455,10.39937489,0.418194797,0.050266819,22.87862476,1.150035693,0.047873161,21.38189229,1.023618774
Greater than 852,M,Low,Chronic,C1,S4,P22,33,4.732587188,0.41919299,0.922224578,0.878309122,0.073058938,2.917863377,0.213175999,0.091323672,6.41929943,0.586233997,0.08302152,5.999345262,0.498074764,0.036091573,2.917863377,0.105310278,0.045114466,6.41929943,0.289603266,0.042966158,5.999345262,0.257768817
Greater than 852,M,Low,Chronic,C1,S5,P23,56,8.915965152,0.7897393,1.737426459,1.654691866,0.073058938,5.497113346,0.401613262,0.091323672,12.09364936,1.10443647,0.08302152,11.30247604,0.938348743,0.036091573,5.497113346,0.198399466,0.045114466,12.09364936,0.545598533,0.042966158,11.30247604,0.485623972
Greater than 852,M,Low,Chronic,C1,S5,P24,23,4.400232348,0.389754374,0.857459622,0.816628211,0.073058938,2.712950932,0.198205313,0.091323672,5.96849205,0.545064612,0.08302152,5.578029954,0.463096526,0.036091573,2.712950932,0.097914666,0.045114466,5.96849205,0.269265332,0.042966158,5.578029954,0.239666517
Greater than 852,M,Low,Chronic,C1,S5,P25,77,10.86395,0.962283737,2.117024221,2.016213544,0.073058938,6.698137948,0.489358843,0.091323672,14.73590349,1.345736819,0.08302152,13.77187242,1.143361784,0.036091573,6.698137948,0.241746333,0.045114466,14.73590349,0.664802417,0.042966158,13.77187242,0.591724447
Greater than 852,M,Low,Chronic,C1,S5,P26,30,8.007231856,0.709247465,1.560344422,1.486042307,0.073058938,4.936836378,0.360680022,0.091323672,10.86104003,0.99187006,0.08302152,10.1505047,0.842710331,0.036091573,4.936836378,0.178178189,0.045114466,10.86104003,0.489990021,0.042966158,10.1505047,0.43612819
Greater than 852,M,Low,Chronic,C1,S5,P27,32,4.626953236,0.409836372,0.901640018,0.858704779,0.073058938,2.852735061,0.208417793,0.091323672,6.276017133,0.573148931,0.08302152,5.865436573,0.486957461,0.036091573,2.852735061,0.102959695,0.045114466,6.276017133,0.283139162,0.042966158,5.865436573,0.252015275
Greater than 852,M,Low,Chronic,C10,S6,P31,16,2.209916999,0.153501505,0.337703311,0.321622201,0.070310947,1.386633693,0.097495529,0.087888684,3.050594124,0.268112704,0.079898804,2.851022546,0.227793291,0.038817468,1.386633693,0.053825609,0.048521835,3.050594124,0.148020424,0.046211271,2.851022546,0.131749376
Greater than 852,M,Low,Chronic,C10,S6,P32,35,18.54160487,1.287905498,2.833392096,2.698468663,0.070310947,11.63410845,0.818005187,0.087888684,25.5950386,2.249514266,0.079898804,23.92059682,1.911227073,0.038817468,11.63410845,0.451606629,0.048521835,25.5950386,1.24191823,0.046211271,23.92059682,1.105401184
Greater than 852,M,Low,Chronic,C10,S6,P33,13,9.150964703,0.635628784,1.398383324,1.331793642,0.070310947,5.741860887,0.403715679,0.087888684,12.63209395,1.110218117,0.079898804,11.80569528,0.943260932,0.038817468,5.741860887,0.2228845,0.048521835,12.63209395,0.612932374,0.046211271,11.80569528,0.545556185
Greater than 852,M,Low,Chronic,C10,S6,P34,37,3.363469268,0.233627596,0.51398071,0.489505438,0.070310947,2.110441168,0.148387118,0.087888684,4.642970569,0.408064574,0.079898804,4.339224831,0.346698874,0.038817468,2.110441168,0.081921982,0.048521835,4.642970569,0.22528545,0.046211271,4.339224831,0.200521095
Greater than 852,M,Low,Chronic,C10,S6,P35,25,12.5475964,0.871559852,1.917431673,1.826125403,0.070310947,7.873110139,0.553565833,0.087888684,17.3208423,1.52230604,0.079898804,16.18770309,1.293378114,0.038817468,7.873110139,0.305614198,0.048521835,17.3208423,0.840439046,0.046211271,16.18770309,0.748054335
Greater than 852,M,Low,Chronic,C10,S6,P36,23,11.37320283,0.789986118,1.73796946,1.65520901,0.070310947,7.136225592,0.501754782,0.087888684,15.6996963,1.379825651,0.079898804,14.67261337,1.172324257,0.038817468,7.136225592,0.277010206,0.048521835,15.6996963,0.761778068,0.046211271,14.67261337,0.678040114
Greater than 852,M,Low,Chronic,C11,S6,P32,14,3.488975279,0.426865142,0.939103313,0.894384108,0.076855155,2.205449876,0.169500193,0.096068944,4.851989726,0.46612553,0.087335404,4.534569838,0.396028488,0.033530348,2.205449876,0.073949503,0.041912936,4.851989726,0.203361133,0.039917081,4.534569838,0.181006794
Greater than 852,M,Low,Chronic,C11,S6,P33,36,21.74395834,2.660304854,5.85267068,5.573972076,0.076855155,13.74478361,1.056357479,0.096068944,30.23852393,2.904983069,0.087335404,28.26030274,2.468124952,0.033530348,13.74478361,0.460867384,0.041912936,30.23852393,1.267385305,0.039917081,28.26030274,1.128068807
Greater than 852,M,Low,Chronic,C11,S6,P34,16,10.8304339,1.325069494,2.915152887,2.776336083,0.076855155,6.846130221,0.526160402,0.096068944,15.06148649,1.446941105,0.087335404,14.0761556,1.229346733,0.033530348,6.846130221,0.229553132,0.041912936,15.06148649,0.631271113,0.039917081,14.0761556,0.56187905
Greater than 852,M,Low,Chronic,C11,S6,P35,45,5.97197359,0.730652169,1.607434773,1.53089026,0.076855155,3.77500193,0.29012836,0.096068944,8.305004246,0.797852989,0.087335404,7.761686211,0.67787,0.033530348,3.77500193,0.12657713,0.041912936,8.305004246,0.348087108,0.039917081,7.761686211,0.309823861
Greater than 852,M,Low,Chronic,C11,S6,P36,17,5.660453011,0.692538607,1.523584936,1.451033272,0.076855155,3.578083646,0.274994175,0.096068944,7.871784022,0.75623398,0.087335404,7.356807497,0.642509754,0.033530348,3.578083646,0.119974391,0.041912936,7.871784022,0.329929576,0.039917081,7.356807497,0.293662284
Greater than 852,M,Low,Chronic,C11,S6,P37,12,9.915346373,1.213111416,2.668845115,2.541757252,0.076855155,6.267685402,0.481703935,0.096068944,13.78890788,1.324685822,0.087335404,12.8868298,1.125476484,0.033530348,6.267685402,0.210157675,0.041912936,13.78890788,0.577933608,0.039917081,12.8868298,0.514404635
Greater than 852,M,Low,Chronic,C12,S6,P33,12,9.229382421,1.126098368,2.47741641,2.3594442,0.081399462,5.825688842,0.474207937,0.101749327,12.81651545,1.304071826,0.092499389,11.97805182,1.107962469,0.039261461,5.825688842,0.228725053,0.049076826,12.81651545,0.628993895,0.046739834,11.97805182,0.559852154
Greater than 852,M,Low,Chronic,C12,S6,P34,26,2.261588898,0.27594171,0.607071762,0.578163583,0.081399462,1.427540068,0.116200993,0.101749327,3.140588149,0.319552732,0.092499389,2.935129112,0.271497648,0.039261461,1.427540068,0.056047308,0.049076826,3.140588149,0.154130097,0.046739834,2.935129112,0.137187447
Greater than 852,M,Low,Chronic,C12,S6,P35,17,17.87777113,2.181308345,4.798878359,4.570360342,0.081399462,11.28464799,0.918564274,0.101749327,24.82622558,2.526051754,0.092499389,23.20207998,2.14617821,0.039261461,11.28464799,0.443051762,0.049076826,24.82622558,1.218392345,0.046739834,23.20207998,1.084461366
Greater than 852,M,Low,Chronic,C12,S6,P36,37,8.275499071,1.009712847,2.221368263,2.115588822,0.081399462,5.223587061,0.425197176,0.101749327,11.49189153,1.169292234,0.092499389,10.74008555,0.993451346,0.039261461,5.223587061,0.205085657,0.049076826,11.49189153,0.563985557,0.046739834,10.74008555,0.501989815
Greater than 852,M,Low,Chronic,C12,S6,P37,24,17.03835749,2.078889538,4.573556985,4.355768557,0.081399462,10.75480076,0.875434995,0.101749327,23.66056167,2.407446235,0.092499389,22.11267446,2.045408866,0.039261461,10.75480076,0.422249186,0.049076826,23.66056167,1.16118526,0.046739834,22.11267446,1.033542733
Greater than 852,M,Low,Chronic,C12,S6,P38,20,17.35642849,2.11769812,4.658935865,4.437081776,0.081399462,10.95557072,0.891777561,0.101749327,24.10225558,2.452388294,0.092499389,22.52547251,2.083592433,0.039261461,10.95557072,0.430131707,0.049076826,24.10225558,1.182862195,0.046739834,22.52547251,1.052836845
Greater than 852,M,Low,Chronic,C13,S6,P34,13,13.38200131,1.194354459,2.627579809,2.502456961,0.073214969,8.24614108,0.603740966,0.091518712,18.14151038,1.660287657,0.083198829,16.95468259,1.410609734,0.040652725,8.24614108,0.335228109,0.050815907,18.14151038,0.9218773,0.048396102,16.95468259,0.820540543
Greater than 852,M,Low,Chronic,C13,S6,P35,30,8.815468865,0.786787738,1.730933025,1.648507642,0.073214969,5.432191964,0.397717768,0.091518712,11.95082232,1.093723862,0.083198829,11.16899282,0.929247121,0.040652725,5.432191964,0.220833408,0.050815907,11.95082232,0.607291873,0.048396102,11.16899282,0.540535712
Greater than 852,M,Low,Chronic,C13,S6,P36,15,17.88652111,1.596386501,3.512050302,3.344809811,0.073214969,11.02187731,0.806966409,0.091518712,24.24813008,2.219157624,0.083198829,22.66180381,1.885435535,0.040652725,11.02187731,0.448069352,0.050815907,24.24813008,1.232190717,0.048396102,22.66180381,1.096742961
Greater than 852,M,Low,Chronic,C13,S6,P37,35,9.138982158,0.815661562,1.794455436,1.709005177,0.073214969,5.631544526,0.41231336,0.091518712,12.38939796,1.133861739,0.083198829,11.5788766,0.963348971,0.040652725,5.631544526,0.228937633,0.050815907,12.38939796,0.629578491,0.048396102,11.5788766,0.560372489
Greater than 852,M,Low,Chronic,C13,S6,P38,22,9.935029919,0.88670947,1.950760833,1.85786746,0.073214969,6.122078191,0.448227767,0.091518712,13.46857202,1.232626359,0.083198829,12.58745049,1.047261138,0.040652725,6.122078191,0.248879164,0.050815907,13.46857202,0.6844177,0.048396102,12.58745049,0.609183533
Greater than 852,M,Low,Chronic,C13,S6,P39,21,5.9167639,0.528075972,1.161767138,1.106444893,0.073214969,3.645977066,0.266940099,0.091518712,8.021149544,0.734085272,0.083198829,7.496401443,0.62369182,0.040652725,3.645977066,0.148218904,0.050815907,8.021149544,0.407601987,0.048396102,7.496401443,0.362796606
Greater than 852,M,Low,Chronic,C14,S6,P35,12,2.30540774,0.146615675,0.322554485,0.307194747,0.081525695,1.481462267,0.12077724,0.101907118,3.259216988,0.332137411,0.092642835,3.045997185,0.282189814,0.033211119,1.481462267,0.04920102,0.041513899,3.259216988,0.135302805,0.039537047,3.045997185,0.120429733
Greater than 852,M,Low,Chronic,C14,S6,P36,18,10.79558808,0.686560734,1.510433616,1.438508205,0.081525695,6.937278864,0.565566478,0.101907118,15.2620135,1.555307814,0.092642835,14.26356402,1.321417004,0.033211119,6.937278864,0.230394796,0.041513899,15.2620135,0.63358569,0.039537047,14.26356402,0.563939199
Greater than 852,M,Low,Chronic,C14,S6,P37,12,2.252350665,0.143241435,0.315131157,0.300124911,0.081525695,1.447367623,0.117997651,0.101907118,3.184208772,0.32449354,0.092642835,2.975896048,0.275695446,0.033211119,1.447367623,0.048068699,0.041513899,3.184208772,0.132188922,0.039537047,2.975896048,0.117658142
Greater than 852,M,Low,Chronic,C14,S6,P38,29,18.02208929,1.146140328,2.521508721,2.401436877,0.081525695,11.58105128,0.944153249,0.101907118,25.47831281,2.596421436,0.092642835,23.8115073,2.205965536,0.033211119,11.58105128,0.384619676,0.041513899,25.47831281,1.05770411,0.039537047,23.8115073,0.94143668
Greater than 852,M,Low,Chronic,C14,S6,P39,23,5.733736842,0.364645126,0.802219278,0.76401836,0.081525695,3.684517334,0.300382835,0.101907118,8.105938135,0.826052796,0.092642835,7.575643117,0.701829053,0.033211119,3.684517334,0.122366945,0.041513899,8.105938135,0.336509099,0.039537047,7.575643117,0.299518557
Greater than 852,M,Low,Chronic,C14,S6,P40,18,2.33506975,0.148502072,0.326704559,0.311147199,0.081525695,1.500523168,0.122331194,0.101907118,3.30115097,0.336410782,0.092642835,3.085187822,0.285820546,0.033211119,1.500523168,0.049834054,0.041513899,3.30115097,0.137043649,0.039537047,3.085187822,0.121979215
Greater than 852,M,Low,Chronic,C15,S6,P36,8,11.40313934,1.215711057,2.674564325,2.547204119,0.080274568,7.252671613,0.582205079,0.10034321,15.95587755,1.601063966,0.0912211,14.91203509,1.36029224,0.032384052,7.252671613,0.234870898,0.040480066,15.95587755,0.64589497,0.038552443,14.91203509,0.57489539
Greater than 852,M,Low,Chronic,C15,S6,P37,22,19.63559999,2.093389838,4.605457643,4.386150136,0.080274568,12.48871511,1.002526207,0.10034321,27.47517325,2.75694707,0.0912211,25.67773201,2.342350951,0.032384052,12.48871511,0.404435206,0.040480066,27.47517325,1.112196816,0.038552443,25.67773201,0.989939311
Greater than 852,M,Low,Chronic,C15,S6,P38,10,3.582420612,0.38192889,0.840243557,0.800231959,0.080274568,2.2785059,0.182906076,0.10034321,5.012712981,0.50299171,0.0912211,4.684778487,0.427350645,0.032384052,2.2785059,0.073787255,0.040480066,5.012712981,0.20291495,0.038552443,4.684778487,0.180609658
Greater than 852,M,Low,Chronic,C15,S6,P39,34,22.02413222,2.348035945,5.165679078,4.91969436,0.080274568,14.00787921,1.124476449,0.10034321,30.81733427,3.092310233,0.0912211,28.80124698,2.627281422,0.032384052,14.00787921,0.453631896,0.040480066,30.81733427,1.247487713,0.038552443,28.80124698,1.110358445
Greater than 852,M,Low,Chronic,C15,S6,P40,21,5.93222035,0.63244565,1.39138043,1.325124219,0.080274568,3.7730352,0.30287877,0.10034321,8.300677441,0.832916617,0.0912211,7.757642468,0.707660677,0.032384052,3.7730352,0.12218617,0.040480066,8.300677441,0.336011967,0.038552443,7.757642468,0.299076073
Greater than 852,M,Low,Chronic,C15,S7,P41,13,12.54909781,1.337883937,2.943344661,2.803185391,0.080274568,7.98152883,0.640713777,0.10034321,17.55936343,1.761962886,0.0912211,16.41062002,1.496994805,0.032384052,7.98152883,0.258474249,0.040480066,17.55936343,0.710804184,0.038552443,16.41062002,0.6326695
Greater than 852,M,Low,Chronic,C16,S6,P37,9,8.029887559,0.513743571,1.130235856,1.076415101,0.082668339,5.042595035,0.416862957,0.103335424,11.09370908,1.146373133,0.093941295,10.36795241,0.973978872,0.03898301,5.042595035,0.196575533,0.048728763,11.09370908,0.540582717,0.046408345,10.36795241,0.481159516
Greater than 852,M,Low,Chronic,C16,S6,P38,14,18.93044473,1.211149496,2.664528891,2.537646563,0.082668339,11.88790826,0.982753633,0.103335424,26.15339816,2.702572491,0.093941295,24.44242819,2.296153348,0.03898301,11.88790826,0.463426448,0.048728763,26.15339816,1.274422732,0.046408345,24.44242819,1.13433265
Greater than 852,M,Low,Chronic,C16,S6,P39,13,1.207783401,0.077272683,0.169999903,0.161904669,0.082668339,0.758461751,0.062700773,0.103335424,1.668615852,0.172427127,0.093941295,1.559454068,0.146497134,0.03898301,0.758461751,0.029567122,0.048728763,1.668615852,0.081309586,0.046408345,1.559454068,0.072371683
Greater than 852,M,Low,Chronic,C16,S6,P40,18,29.7770028,1.905100617,4.191221357,3.991639388,0.082668339,18.69931121,1.545841004,0.103335424,41.13848467,4.25106276,0.093941295,38.44718193,3.611778046,0.03898301,18.69931121,0.728955438,0.048728763,41.13848467,2.004627456,0.046408345,38.44718193,1.784270098
Greater than 852,M,Low,Chronic,C16,S7,P41,11,12.51136948,0.800463965,1.761020723,1.677162593,0.082668339,7.856868378,0.649514261,0.103335424,17.28511043,1.786164217,0.093941295,16.15430881,1.517556684,0.03898301,7.856868378,0.30628438,0.048728763,17.28511043,0.842282044,0.046408345,16.15430881,0.749694743
Greater than 852,M,Low,Chronic,C16,S7,P42,20,19.16810907,1.226355005,2.697981012,2.569505725,0.082668339,12.0371563,0.995091721,0.103335424,26.48174387,2.736502234,0.093941295,24.74929333,2.324980657,0.03898301,12.0371563,0.469244586,0.048728763,26.48174387,1.290422612,0.046408345,24.74929333,1.148573753
Greater than 852,M,Low,Chronic,C17,S6,P38,9,5.550417526,0.63410117,1.395022574,1.328592928,0.082190238,3.610857746,0.296777257,0.102737797,7.94388704,0.816137456,0.093397997,7.424193496,0.693404805,0.038632374,3.610857746,0.139496005,0.048290467,7.94388704,0.383614014,0.045990921,7.424193496,0.341445496
Greater than 852,M,Low,Chronic,C17,S6,P39,18,9.023189738,1.030844102,2.267857025,2.159863833,0.082190238,5.870090746,0.482464154,0.102737797,12.91419964,1.326776424,0.093397997,12.06934546,1.127252696,0.038632374,5.870090746,0.226775538,0.048290467,12.91419964,0.62363273,0.045990921,12.06934546,0.555080312
Greater than 852,M,Low,Chronic,C17,S6,P40,7,14.56373668,1.663817618,3.66039876,3.486094057,0.082190238,9.474527121,0.778713637,0.102737797,20.84395967,2.141462501,0.093397997,19.48033614,1.819424385,0.038632374,9.474527121,0.366023471,0.048290467,20.84395967,1.006564545,0.045990921,19.48033614,0.895918598
Greater than 852,M,Low,Chronic,C17,S7,P41,23,21.11648978,2.412429482,5.307344861,5.054614153,0.082190238,13.73746035,1.129085132,0.102737797,30.22241277,3.104984114,0.093397997,28.24524558,2.638049374,0.038632374,13.73746035,0.530710699,0.048290467,30.22241277,1.459454424,0.045990921,28.24524558,1.299024854
Greater than 852,M,Low,Chronic,C17,S7,P42,7,11.4664701,1.309973903,2.881942586,2.744707225,0.082190238,7.459581588,0.613104784,0.102737797,16.41107949,1.686038157,0.093397997,15.33745747,1.432487814,0.038632374,7.459581588,0.288181342,0.048290467,16.41107949,0.792498691,0.045990921,15.33745747,0.705383793
Greater than 852,M,Low,Chronic,C17,S7,P43,11,17.28714725,1.974950578,4.344891271,4.137991686,0.082190238,11.24625837,0.924332649,0.102737797,24.74176841,2.541914785,0.093397997,23.12314804,2.159655722,0.038632374,11.24625837,0.434469654,0.048290467,24.74176841,1.194791549,0.045990921,23.12314804,1.063454872
Greater than 852,M,Low,Chronic,C18,S6,P38,8,9.626721238,1.142103175,2.512626985,2.392978081,0.074934198,5.967748653,0.447188458,0.093667747,13.12904704,1.229768259,0.085152497,12.27013742,1.044832846,0.041418033,5.967748653,0.24717241,0.051772541,13.12904704,0.679724127,0.049307182,12.27013742,0.605005899
Greater than 852,M,Low,Chronic,C18,S6,P39,13,22.88676354,2.715259396,5.973570672,5.689114926,0.074934198,14.18784744,1.063154966,0.093667747,31.21326437,2.923676157,0.085152497,29.17127511,2.48400693,0.041418033,14.18784744,0.587632732,0.051772541,31.21326437,1.615990012,0.049307182,29.17127511,1.438353371
Greater than 852,M,Low,Chronic,C18,S6,P40,7,6.734586652,0.798983642,1.757764013,1.674060965,0.074934198,4.174871114,0.312840618,0.093667747,9.184716451,0.860311699,0.085152497,8.583847151,0.730936023,0.041418033,4.174871114,0.172914949,0.051772541,9.184716451,0.47551611,0.049307182,8.583847151,0.423245314
Greater than 852,M,Low,Chronic,C18,S7,P41,16,26.93892076,3.196002686,7.031205909,6.69638658,0.074934198,16.69984038,1.251389142,0.093667747,36.73964885,3.441320142,0.085152497,34.33612042,2.923806408,0.041418033,16.69984038,0.691674538,0.051772541,36.73964885,1.902104979,0.049307182,34.33612042,1.693017338
Greater than 852,M,Low,Chronic,C18,S7,P42,8,12.02495134,1.426626445,3.13857818,2.989122076,0.074934198,7.454447405,0.558593036,0.093667747,16.39978429,1.53613085,0.085152497,15.32690121,1.305123916,0.041418033,7.454447405,0.308748548,0.051772541,16.39978429,0.849058506,0.049307182,15.32690121,0.755726307
Greater than 852,M,Low,Chronic,C18,S7,P43,9,4.656412321,0.552431421,1.215349127,1.157475359,0.074934198,2.886579726,0.216303536,0.093667747,6.350475398,0.594834724,0.085152497,5.935023736,0.505382094,0.041418033,2.886579726,0.119556454,0.051772541,6.350475398,0.328780248,0.049307182,5.935023736,0.292639295
Greater than 852,M,Low,Chronic,C19,S6,P39,4,10.19783036,0.657106182,1.4456336,1.376793904,0.06755742,6.406875907,0.432832004,0.084446774,14.095127,1.190288011,0.076769795,13.17301588,1.011289729,0.040541728,6.406875907,0.259745818,0.050677159,14.095127,0.714300998,0.048263961,13.17301588,0.63578193
Greater than 852,M,Low,Chronic,C19,S6,P40,10,31.23171588,2.012443123,4.42737487,4.216547495,0.06755742,19.62159803,1.325584531,0.084446774,43.16751566,3.64535746,0.076769795,40.34347258,3.097160119,0.040541728,19.62159803,0.795493482,0.050677159,43.16751566,2.187607075,0.048263961,40.34347258,1.947135803
Greater than 852,M,Low,Chronic,C19,S7,P41,2,11.80643136,0.760757804,1.673667169,1.593968732,0.06755742,7.417493523,0.501106722,0.084446774,16.31848575,1.378043486,0.076769795,15.25092126,1.170810099,0.040541728,7.417493523,0.300718002,0.050677159,16.31848575,0.826974505,0.048263961,15.25092126,0.736069875
Greater than 852,M,Low,Chronic,C19,S7,P42,20,26.91154659,1.734069209,3.81495226,3.633287866,0.06755742,16.90741397,1.14222126,0.084446774,37.19631074,3.141108464,0.076769795,34.76290723,2.668741261,0.040541728,16.90741397,0.685455771,0.050677159,37.19631074,1.885003371,0.048263961,34.76290723,1.677795613
Greater than 852,M,Low,Chronic,C19,S7,P43,12,21.50464155,1.385670521,3.048475145,2.903309662,0.06755742,13.51047871,0.912733079,0.084446774,29.72305315,2.510015966,0.076769795,27.77855435,2.132553922,0.040541728,13.51047871,0.547738147,0.050677159,29.72305315,1.506279904,0.048263961,27.77855435,1.340703075
Greater than 852,M,Low,Chronic,C19,S7,P44,7,23.02600069,1.483700637,3.264141401,3.108706096,0.06755742,14.46628586,0.977304943,0.084446774,31.82582889,2.687588594,0.076769795,29.74376532,2.283422765,0.040541728,14.46628586,0.58648822,0.050677159,31.82582889,1.612842606,0.048263961,29.74376532,1.435551941
Greater than 852,M,Low,Chronic,C2,S5,P23,18,13.49163922,1.642739114,3.614026052,3.441929573,0.074300003,8.442659716,0.627289646,0.092875004,18.57385138,1.725046525,0.084431822,17.3587396,1.465630013,0.041416102,8.442659716,0.34966206,0.051770128,18.57385138,0.961570664,0.049304884,17.3587396,0.85587064
Greater than 852,M,Low,Chronic,C2,S5,P24,56,20.14660574,2.453046418,5.396702121,5.139716305,0.074300003,12.60713646,0.936710281,0.092875004,27.73570021,2.575953274,0.084431822,25.92121515,2.188575424,0.041416102,12.60713646,0.522138455,0.051770128,27.73570021,1.435880751,0.049304884,25.92121515,1.278042502
Greater than 852,M,Low,Chronic,C2,S5,P25,31,4.652165868,0.566446724,1.246182793,1.186840755,0.074300003,2.911184677,0.216301031,0.092875004,6.404606289,0.594827836,0.084431822,5.985613354,0.505376241,0.041416102,2.911184677,0.120569923,0.051770128,6.404606289,0.331567288,0.049304884,5.985613354,0.295119971
Greater than 852,M,Low,Chronic,C2,S5,P26,70,32.33390146,3.936968947,8.661331683,8.248887317,0.074300003,20.23357747,1.503354874,0.092875004,44.51387043,4.134225904,0.084431822,41.60174806,3.512511389,0.041416102,20.23357747,0.837995917,0.051770128,44.51387043,2.304488772,0.049304884,41.60174806,2.051169356
Greater than 852,M,Low,Chronic,C2,S5,P27,50,18.97747876,2.310693767,5.083526287,4.841453607,0.074300003,11.87553216,0.88235208,0.092875004,26.12617075,2.426468219,0.084431822,24.41698201,2.06157028,0.041416102,11.87553216,0.491838256,0.051770128,26.12617075,1.352555205,0.049304884,24.41698201,1.203876462
Greater than 852,M,Low,Chronic,C2,S5,P28,28,11.8059684,1.437492195,3.162482829,3.011888409,0.074300003,7.387817908,0.548914896,0.092875004,16.2531994,1.509515963,0.084431822,15.18990598,1.282511438,0.041416102,7.387817908,0.305974623,0.051770128,16.2531994,0.841430214,0.049304884,15.18990598,0.74893655
Greater than 852,M,Low,Chronic,C20,S7,P42,4,8.35142424,0.816408043,1.796097694,1.710569233,0.081339543,5.222141908,0.424766634,0.101674428,11.4887122,1.168108243,0.092431298,10.7371142,0.992445406,0.040740206,5.222141908,0.212751135,0.050925257,11.4887122,0.585065622,0.048500245,10.7371142,0.520752667
Greater than 852,M,Low,Chronic,C20,S7,P43,9,18.54104091,1.812511793,3.987525945,3.797643757,0.081339543,11.59370474,0.94302664,0.101674428,25.50615042,2.593323259,0.092431298,23.83752376,2.20333327,0.040740206,11.59370474,0.472329915,0.050925257,25.50615042,1.298907266,0.048500245,23.83752376,1.156125737
